Date,Open,High,Low,Close,Adj Close,Volume
1/12/2012,60.325714,60.414288,59.82143,421.389984,54.370689,53146800
1/13/2012,59.957142,60.064285,59.808571,419.809998,54.166824,56505400
1/17/2012,60.599998,60.855713,60.422855,424.700012,54.797764,60724300
1/18/2012,60.994286,61.352856,60.900002,429.110016,55.366776,69197800
1/19/2012,61.450001,61.624287,60.93,427.75,55.191292,65434600
1/20/2012,61.07,61.07143,59.964287,420.300018,54.230045,103493600
1/23/2012,60.381428,61.207142,60.328571,427.410004,55.147419,76515600
1/24/2012,60.728573,60.728573,59.935715,420.410004,54.244244,136909500
1/25/2012,64.919998,64.921425,63.389999,446.660004,57.631199,239578500
1/26/2012,64.05143,64.112854,63.305714,444.630005,57.369267,80996300
1/27/2012,63.477142,64.068573,63.395714,447.279999,57.711193,74927300
1/30/2012,63.672855,64.842857,63.627144,453.01001,58.450512,94835300
1/31/2012,65.084282,65.46286,64.724289,456.47998,58.898239,97920900
2/1/2012,65.487144,65.57,65.078575,456.190002,58.860821,67511500
2/2/2012,65.128571,65.309998,64.854286,455.119995,58.722767,46699100
2/3/2012,65.328575,65.714287,65.080002,459.679993,59.311134,71649900
2/6/2012,65.482857,66.425713,65.457146,463.969971,59.864655,62353200
2/7/2012,66.464287,67.10714,66.368568,468.830017,60.491726,79055900
2/8/2012,67.214287,68.112854,67.099998,476.680023,61.504589,101972500
2/9/2012,68.68,70.964287,68.651428,493.170013,63.63224,221053700
2/10/2012,70.137146,71.08857,69.792854,493.419983,63.664501,157825500
2/13/2012,71.361427,71.975716,71.012856,502.600037,64.848984,129304000
2/14/2012,72.094284,72.794289,71.714287,509.459991,65.7341,115099600
2/15/2012,73.465714,75.184288,70.984283,497.669983,64.212868,376530000
2/16/2012,70.214287,72.127144,69.51857,502.209991,64.798653,236138000
2/17/2012,71.872856,72.538574,71.471428,502.119995,64.787025,133951300
2/21/2012,72.41143,73.550003,72.017143,514.850037,66.429543,151398800
2/22/2012,73.297142,73.641426,72.724289,513.039978,66.195999,120825600
2/23/2012,73.582855,73.975716,72.785713,516.389954,66.628242,142006900
2/24/2012,74.238571,74.699997,74.091431,522.409973,67.404991,103768000
2/27/2012,74.472855,75.5,73.754288,525.76001,67.83725,136895500
2/28/2012,75.422859,76.487144,75.121429,535.410034,69.082344,150096800
2/29/2012,77.365715,78.230003,76.528572,542.440002,69.989418,238002800
3/1/2012,78.309998,78.315712,76.96714,544.469971,70.251305,170817500
3/2/2012,77.748573,78.114288,77.502853,545.179993,70.342949,107928100
3/5/2012,77.917145,78.211426,75.14286,533.160034,68.792038,202281100
3/6/2012,74.808571,76.241432,73.745712,530.26001,68.417847,202559700
3/7/2012,76.685715,76.825714,74.757141,530.690002,68.473335,199630200
3/8/2012,76.384285,77.57,76.017143,541.98999,69.931335,129114300
3/9/2012,77.744286,78.248573,77.587143,545.170044,70.341652,104729800
3/12/2012,78.425713,78.85714,78.14286,552,71.2229,101820600
3/13/2012,79.648575,81.168571,79.39286,568.099976,73.300224,172713800
3/14/2012,82.578575,84.959999,82.199997,589.580017,76.071724,354711000
3/15/2012,85.658569,85.715714,82.650002,585.559998,75.55304,289929500
3/16/2012,83.531425,84.171425,82.571426,585.570007,75.554337,206371900
3/19/2012,85.48143,85.96714,84.150002,601.099976,77.558121,225309000
3/20/2012,85.644287,86.699997,84.497147,605.959961,78.185188,204165500
3/21/2012,86.105713,87.092857,85.915718,602.5,77.738777,161010500
3/22/2012,85.397141,86.35714,85.075714,599.340027,77.331047,155967700
3/23/2012,85.784286,85.971428,84.914284,596.049988,76.906555,107622200
3/26/2012,85.684288,86.735718,85.03714,606.97998,78.316795,148935500
3/27/2012,86.597145,88.040001,86.580002,614.480042,79.2845,151782400
3/28/2012,88.339996,88.778572,87.187141,617.619995,79.689644,163865100
3/29/2012,87.540001,88.080002,86.747147,609.859985,78.688408,152059600
3/30/2012,86.96714,87.222855,85.419998,599.549988,77.358154,182759500
4/2/2012,85.975716,88.395714,85.76857,618.630005,79.819962,149587900
4/3/2012,89.614288,90.315712,88.93,629.320007,81.199257,208639900
4/4/2012,89.192856,89.408569,88.14286,624.309998,80.552856,143245200
4/5/2012,89.568573,90.665718,89.057144,633.679993,81.761826,160324500
4/9/2012,89.447144,91.405716,89.328575,636.22998,82.090828,149384200
4/10/2012,91.418571,92,89.428574,628.440002,81.085724,222431300
4/11/2012,90.885712,90.98143,89.048569,626.200012,80.796707,174153700
4/12/2012,89.285713,90.190002,88.64286,622.769958,80.354141,153584200
4/13/2012,89.158569,89.242859,86.215714,605.22998,78.091011,214911200
4/16/2012,87.151428,87.182854,82.60714,580.130005,74.85244,262696700
4/17/2012,82.705711,87.14286,81.701431,609.700012,78.667747,256382000
4/18/2012,87.674286,88.60714,86.101425,608.340027,78.492287,238632800
4/19/2012,85.745712,86.389999,83.502853,587.440002,75.795631,208679800
4/20/2012,84.482857,84.945717,81.488571,572.97998,73.929886,257746300
4/23/2012,81.515717,82.381432,79.517143,571.699951,73.764725,241632300
4/24/2012,80.372856,81.098572,79.285713,560.280029,72.291245,269037300
4/25/2012,87.94857,88.285713,86.571426,610,78.706467,226444400
4/26/2012,87.752853,87.812859,86.01857,607.700012,78.409706,134017100
4/27/2012,86.438568,86.597145,85.785713,603,77.803276,101680600
4/30/2012,85.400002,85.485718,83.285713,583.97998,75.349182,126536200
5/1/2012,83.557144,85.251427,83.03286,582.130005,75.110481,152749800
5/2/2012,82.891426,83.914284,82.694283,585.97998,75.607231,106847300
5/3/2012,84.35714,84.485718,82.900002,581.820007,75.070496,97637400
5/4/2012,82.440002,82.622856,80.738571,565.25,72.932503,132498100
5/7/2012,80.214287,81.824287,80.175713,569.47998,73.478302,115029600
5/8/2012,81.368568,81.64286,79.818573,568.179993,73.31057,124313000
5/9/2012,80.528572,81.997147,80.121429,569.180054,73.439568,120176000
5/10/2012,82.082855,82.26857,81.205711,570.519958,73.61248,83300000
5/11/2012,80.714287,82.067146,80.621429,566.710022,73.120903,99886500
5/14/2012,80.367142,81.072861,79.657143,558.219971,72.025421,88156600
5/15/2012,80.207146,80.459999,78.821426,553.169983,71.373848,119084000
5/16/2012,79.150002,79.555717,77.291428,546.080017,70.459061,140224000
5/17/2012,77.901428,78.214287,75.73143,530.119995,68.399803,179305000
5/18/2012,76.279999,77.629997,74.597145,530.380005,68.43335,183073100
5/21/2012,76.35714,80.220001,76.292854,561.279968,72.420273,157776500
5/22/2012,81.364288,81.982857,78.940002,556.970032,71.864166,173717600
5/23/2012,79.64286,81.828575,79.03286,570.559998,73.617638,146224400
5/24/2012,82.267143,82.35714,80.175713,565.320007,72.941528,124057500
5/25/2012,80.655716,80.835716,79.781425,562.289978,72.550591,82126800
5/29/2012,81.557144,82,80.758568,572.269958,73.83828,95127200
5/30/2012,81.314285,82.855713,80.937141,579.169983,74.728561,132357400
5/31/2012,82.96286,83.071426,81.637146,577.730042,74.542755,122918600
6/1/2012,81.308571,81.807144,80.074287,560.98999,72.382874,130246900
6/4/2012,80.214287,81.071426,78.35714,564.289978,72.80864,139248900
6/5/2012,80.181427,80.924286,79.761429,562.830017,72.62027,97053600
6/6/2012,81.110001,81.978569,80.785713,571.460022,73.73378,100363900
6/7/2012,82.470001,82.474289,81.5,571.719971,73.767319,94941700
6/8/2012,81.657143,82.940002,81.285713,580.320007,74.876953,86879100
6/11/2012,83.959999,84.071426,81.51857,571.169983,73.69635,147816200
6/12/2012,82.065712,82.374283,80.957146,576.159973,74.340187,108845100
6/13/2012,82.074287,82.639999,81.482857,572.160034,73.824089,73395000
6/14/2012,81.605713,81.928574,81.03714,571.529968,73.742783,86393300
6/15/2012,81.571426,82.08857,81.364288,574.130005,74.078285,83813800
6/18/2012,81.565712,83.984283,81.48143,585.779968,75.581421,110103000
6/19/2012,83.342857,84.285713,83.300003,587.410034,75.791748,90351100
6/20/2012,84.029999,84.178574,82.971428,585.73999,75.576248,89735800
6/21/2012,83.634285,84.031425,82.491432,577.669983,74.535019,81587800
6/22/2012,82.720001,83.169998,82.202858,582.099976,75.106621,71117900
6/25/2012,82.471428,82.828575,81.48143,570.77002,73.644737,76095600
6/26/2012,81.618568,82.07,81.047142,572.030029,73.807335,69134100
6/27/2012,82.14286,82.391426,81.702858,574.5,74.126007,50749300
6/28/2012,81.667145,82,80.80143,569.049988,73.422813,70709100
6/29/2012,82.571426,83.428574,82.035713,584,75.351761,105375200
7/2/2012,83.53286,84.781425,83.371429,592.52002,76.45108,100023000
7/3/2012,84.982857,85.714287,84.85714,599.409973,77.340065,60428200
7/5/2012,85.794289,87.762856,85.664284,609.940002,78.698715,121095800
7/6/2012,86.727142,86.919998,85.940002,605.880005,78.174866,104732600
7/9/2012,86.471428,87.699997,86.30143,613.890015,79.208366,94851400
7/10/2012,88.281425,88.552856,86.472855,608.210022,78.475517,127989400
7/11/2012,86.58857,86.808571,85.317146,604.429993,77.987793,117330500
7/12/2012,85.748573,86.209999,84.668571,598.900024,77.274277,107010400
7/13/2012,86.135712,86.741432,85.714287,604.969971,78.057465,77856800
7/16/2012,86.445717,87.374283,86.431427,606.910034,78.307785,75315100
7/17/2012,87.255714,87.35714,86.164284,606.940002,78.31163,73406200
7/18/2012,86.655716,86.905716,86.222855,606.26001,78.223915,63175000
7/19/2012,87.325714,87.907143,86.571426,614.320007,79.263878,109215400
7/20/2012,87.575714,87.777145,86.242859,604.300049,77.971016,99367800
7/23/2012,84.914284,86.557144,83.958572,603.830017,77.910362,121993900
7/24/2012,86.76857,87.097145,85.501427,600.919983,77.534904,141283100
7/25/2012,82.065712,82.971428,81.428574,574.970032,74.186653,219328200
7/26/2012,82.822861,82.914284,81.480003,574.880005,74.175034,101658200
7/27/2012,82.144287,83.690002,81.655716,585.159973,75.501434,100984100
7/30/2012,84.417145,85.634285,83.974289,595.030029,76.774933,94785600
7/31/2012,86.175713,87.385712,86.102859,610.76001,78.804535,115581900
8/1/2012,87.987144,88.057144,86.14286,606.809998,78.294853,96125400
8/2/2012,86.120003,87.241432,85.75,607.789978,78.421318,83039600
8/3/2012,87.66143,88.28286,87.365715,615.700012,79.441917,86230200
8/6/2012,88.184288,89.267143,87.894287,622.549988,80.32576,75525800
8/7/2012,88.96714,89.285713,88.291428,620.910034,80.114159,72611700
8/8/2012,88.484283,89.125717,88.157143,619.859985,79.978683,61176500
8/9/2012,88.264282,88.818573,88.257141,620.72998,80.434799,55410600
8/10/2012,88.387146,88.822861,88.385712,621.700012,80.560493,48734700
8/13/2012,89.055717,90,89.035713,630,81.636009,69708100
8/14/2012,90.267143,91.230003,90.029999,631.690002,81.855003,85042300
8/15/2012,90.185715,90.571426,89.678574,630.829956,81.743568,64335600
8/16/2012,90.172859,90.965714,90.071426,636.340027,82.457558,63633500
8/17/2012,91.428574,92.598572,91.258568,648.109985,83.982719,110690300
8/20/2012,92.858574,95.021431,92.842857,665.150024,86.190788,153346200
8/21/2012,95.831429,96.41143,92.904289,656.059998,85.012894,203179900
8/22/2012,93.488571,95.571426,92.587143,668.869995,86.672821,141330700
8/23/2012,95.158569,95.699997,94.449997,662.630005,85.864235,105032200
8/24/2012,94.215714,95.639999,93.650002,663.219971,85.940689,109335100
8/27/2012,97.141426,97.267143,96.220001,675.679993,87.555267,106752100
8/28/2012,96.425713,96.585716,95.809998,674.799988,87.441231,66854200
8/29/2012,96.464287,96.809998,96.085716,673.469971,87.268898,50701700
8/30/2012,95.805717,95.935715,94.692856,663.869995,86.02491,75674900
8/31/2012,95.321426,95.514282,93.89286,665.23999,86.202446,84580300
9/4/2012,95.108574,96.44857,94.928574,674.969971,87.463264,91973000
9/5/2012,96.510002,96.621429,95.657143,670.230042,86.84906,84093800
9/6/2012,96.167145,96.898575,95.828575,676.27002,87.631737,97799100
9/7/2012,96.864288,97.497147,96.538574,680.440002,88.172066,82416600
9/10/2012,97.207146,97.612854,94.585716,662.73999,85.878487,121999500
9/11/2012,95.015717,95.728569,93.785713,660.590027,85.599899,125995800
9/12/2012,95.264282,95.699997,93.714287,669.790039,86.792038,178058300
9/13/2012,96.767143,97.928574,96.395714,682.97998,88.501221,149590000
9/14/2012,98.565712,99.568573,98.269997,691.280029,89.576729,150118500
9/17/2012,99.907143,99.971428,99.230003,699.780029,90.678177,99507800
9/18/2012,99.982857,100.332855,99.488571,701.910034,90.954178,93375800
9/19/2012,100.03714,100.57,99.938568,702.100037,90.978806,81718700
9/20/2012,99.879997,100.008568,99.08857,698.700012,90.538239,84142100
9/21/2012,100.344284,100.724289,99.908569,700.089966,90.718315,142897300
9/24/2012,98.122856,99.302856,97.571426,690.790039,89.513222,159941600
9/25/2012,98.322861,98.968575,96.14286,673.540039,87.277954,129697400
9/26/2012,95.534286,96.098572,94.457146,665.179993,86.194664,144125800
9/27/2012,94.898575,97.452858,94.335716,681.320007,88.286095,148522500
9/28/2012,96.964287,97.30143,95.25,667.100037,86.443481,133777700
10/1/2012,95.879997,96.678574,93.785713,659.390015,85.444389,135898700
10/2/2012,94.544289,95.192856,92.949997,661.309998,85.693199,156998100
10/3/2012,94.980003,95.980003,94.66143,671.449951,87.007156,106070300
10/4/2012,95.89286,96.321426,95.078575,666.799988,86.404594,92681400
10/5/2012,95.028572,95.14286,93.040001,652.589966,84.56324,148501500
10/8/2012,92.41143,92.508568,90.872856,638.170044,82.694695,159498500
10/9/2012,91.235718,91.498573,89.078575,635.850037,82.394043,209649300
10/10/2012,91.391426,92.139999,91,640.909973,83.049736,127589000
10/11/2012,92.35714,92.457146,89.728569,628.099976,81.389793,136520300
10/12/2012,89.937141,90.76857,89.328575,629.710022,81.598427,115003700
10/15/2012,90.335716,90.732857,89.121429,634.76001,82.252823,108125500
10/16/2012,90.767143,92.900002,90.14286,649.789978,84.200417,137442900
10/17/2012,92.695717,93.255714,92,644.609985,83.529182,97259400
10/18/2012,91.370003,91.722855,90,632.640015,81.978119,119156100
10/19/2012,90.150002,90.252853,87.08857,609.840027,79.023666,186021500
10/22/2012,87.488571,90.76857,87.251427,634.030029,82.158211,136682700
10/23/2012,90.14286,90.557144,87.385712,613.359985,79.479767,176786400
10/24/2012,88.777145,89.507141,87.234283,616.829956,79.929436,139631800
10/25/2012,88.571426,88.85714,86.507141,609.539978,78.984772,164081400
10/26/2012,87.061432,87.714287,84.428574,604,78.266899,254608200
10/31/2012,84.982857,85.994286,83.957146,595.320007,77.142151,127500800
11/1/2012,85.459999,86.14286,84.881432,596.540039,77.300232,90324500
11/2/2012,85.127144,85.278572,82.10714,576.799988,74.742294,149843400
11/5/2012,83.360001,83.96714,82.514282,584.619995,75.755615,132283900
11/6/2012,84.318573,84.391426,82.870003,582.849976,75.526268,93729300
11/7/2012,81.977142,82.077141,79.39286,558,72.636436,198412200
11/8/2012,80.089996,80.318573,76.470001,537.75,70.000412,264036500
11/9/2012,77.202858,79.26857,76.245712,547.059998,71.212341,232478400
11/12/2012,79.164284,79.214287,76.949997,542.830017,70.66172,128950500
11/13/2012,76.987144,78.639999,76.622856,542.900024,70.67083,133237300
11/14/2012,77.928574,78.207146,76.597145,536.880005,69.887184,119292600
11/15/2012,76.790001,77.071426,74.660004,525.619995,68.421417,197477700
11/16/2012,75.028572,75.714287,72.25,527.679993,68.689575,316723400
11/19/2012,77.244286,81.071426,77.125717,565.72998,73.642654,205829400
11/20/2012,81.701431,81.707146,79.225716,560.909973,73.015221,160688500
11/21/2012,80.60714,81.052856,79.514282,561.700012,73.11808,93250500
11/23/2012,81.024284,81.714287,80.371429,571.5,74.393761,68206600
11/26/2012,82.271431,84.285713,81.958572,589.530029,76.740776,157644900
11/27/2012,84.221428,84.345711,82.871429,584.780029,76.122467,133332500
11/28/2012,82.46714,83.685715,81.751427,582.940002,75.882942,130216100
11/29/2012,84.317146,84.89286,83.60714,589.359985,76.718651,128674700
11/30/2012,83.827141,84.057144,83.239998,585.279968,76.187553,97829900
12/3/2012,84.807144,84.941429,83.64286,586.190002,76.306,91070000
12/4/2012,83.114288,83.114288,81.732857,575.849976,74.960014,139267100
12/5/2012,81.272858,81.321426,76.96714,538.790039,70.135803,261159500
12/6/2012,75.562859,79.044289,74.089996,547.23999,71.235771,294303100
12/7/2012,79.057144,79.314285,75.714287,533.25,69.41465,196760200
12/10/2012,75,76.93,74.511429,529.819946,68.968155,157621100
12/11/2012,77.110001,78.508568,76.767143,541.390015,70.474274,148086400
12/12/2012,78.252853,78.285713,76.610001,539,70.163162,121786000
12/13/2012,75.878571,76.805717,75.114288,529.690002,68.951241,156314900
12/14/2012,73.535713,74.01857,72.225716,509.789978,66.360809,252394800
12/17/2012,72.704285,74.285713,71.604286,518.829956,67.537552,189401800
12/18/2012,75,76.414284,74.321426,533.900024,69.499268,156421300
12/19/2012,75.924286,76.242859,75.071426,526.309998,68.511261,112342300
12/20/2012,75.714287,75.742859,74.125717,521.730042,67.915077,120422400
12/21/2012,73.209999,74.238571,72.891426,519.330017,67.602654,149067100
12/24/2012,74.335716,74.89286,74.101425,520.169983,67.711983,43938300
12/26/2012,74.14286,74.208572,73.017143,513,66.778664,75609100
12/27/2012,73.362854,73.75,72.094284,515.059998,67.046814,113780100
12/28/2012,72.898575,73.497147,72.58857,509.589966,66.334755,88569600
12/31/2012,72.932854,76.485718,72.714287,532.169983,69.274055,164873100
1/2/2013,79.117142,79.285713,77.375717,549.029968,71.468773,140129500
1/3/2013,78.26857,78.524284,77.285713,542.099976,70.566681,88241300
1/4/2013,76.709999,76.947144,75.118568,527,68.601067,148583400
1/7/2013,74.571426,75.614288,73.599998,523.900024,68.197525,121039100
1/8/2013,75.601425,75.984283,74.464287,525.309998,68.381073,114676800
1/9/2013,74.64286,75.001427,73.71286,517.099976,67.312347,101901100
1/10/2013,75.507141,75.531425,73.645714,523.51001,68.146774,150286500
1/11/2013,74.428574,75.045715,74.145714,520.300049,67.72892,87626700
1/14/2013,71.811432,72.5,71.215714,501.75,65.314217,183551900
1/15/2013,71.185715,71.284286,69.054283,485.920013,63.253586,219193100
1/16/2013,70.662857,72.777145,70.35714,506.089966,65.879166,172701200
1/17/2013,72.901428,72.964287,71.718575,502.680023,65.435265,113419600
1/18/2013,71.21714,71.745712,70.914284,500,65.086411,118230700
1/22/2013,72.080002,72.554283,70.947144,504.77002,65.707321,115386600
1/23/2013,72.687141,73.57,72.110001,514.01001,66.910133,215377400
1/24/2013,65.714287,66.53286,64.321426,450.499969,58.642857,365213100
1/25/2013,64.527145,65.175713,62.142857,439.880005,57.260406,302006600
1/28/2013,62.547142,64.744286,62.265713,449.830017,58.55563,196379400
1/29/2013,65.5,65.742859,64.58857,458.269989,59.654289,142789500
1/30/2013,65.285713,66.085716,64.928574,456.830017,59.466827,104288800
1/31/2013,65.28286,65.611427,64.997147,455.48999,59.292412,79833600
2/1/2013,65.587143,65.639999,64.050003,453.619995,59.049,134871100
2/4/2013,64.844284,65.134285,63.142857,442.320007,57.578033,119279300
2/5/2013,63.435715,65.677139,63.174286,457.840027,59.59832,143336900
2/6/2013,65.209999,66.64286,64.654289,457.350006,59.534538,148426600
2/7/2013,66.178574,67.14286,64.874283,468.220001,61.304733,176145200
2/8/2013,67.714287,68.401428,66.89286,474.980011,62.189838,158289600
2/11/2013,68.071426,69.277145,67.60714,479.930023,62.837944,129372600
2/12/2013,68.501427,68.91143,66.82,467.899994,61.262833,152263300
2/13/2013,66.744286,67.662857,66.174286,467.01001,61.146301,118801900
2/14/2013,66.360001,67.377144,66.288574,466.590027,61.091309,88818800
2/15/2013,66.978569,67.165718,65.702858,460.160004,60.249424,97936300
2/19/2013,65.871429,66.104286,64.835716,459.990021,60.227173,108945900
2/20/2013,65.384285,65.384285,64.114288,448.850006,58.768589,119075600
2/21/2013,63.714287,64.167145,63.259998,446.059998,58.403282,111795600
2/22/2013,64.178574,64.514282,63.799999,450.809998,59.025204,82663700
2/25/2013,64.835716,65.017143,63.224285,442.799988,57.976456,93144800
2/26/2013,63.402859,64.505714,62.522858,448.970001,58.784306,125374900
2/27/2013,64.061432,64.634285,62.950001,444.569977,58.208202,146837600
2/28/2013,63.435715,63.98143,63.057144,441.400024,57.793148,80628800
3/1/2013,62.57143,62.597141,61.425713,430.470001,56.362072,138112100
3/4/2013,61.114285,61.171429,59.857143,420.049988,54.997757,145688900
3/5/2013,60.21143,62.169998,60.107143,431.139984,56.449787,159608400
3/6/2013,62.072857,62.17857,60.632858,425.660004,55.732277,115062500
3/7/2013,60.642857,61.715714,60.151428,430.580017,56.376469,117118400
3/8/2013,61.400002,62.204285,61.23,431.720001,56.52573,97870500
3/11/2013,61.392857,62.715714,60.734287,437.869995,57.330956,118559000
3/12/2013,62.228573,62.697144,61.081429,428.429993,56.094959,116477900
3/13/2013,61.207142,62.07143,60.765713,428.349976,56.084484,101387300
3/14/2013,61.832859,62.091427,61.492859,432.5,56.627857,75968900
3/15/2013,62.561428,63.46143,62.464287,443.660004,58.089058,160990200
3/18/2013,63.064285,65.351425,63.028572,455.720032,59.668091,151549300
3/19/2013,65.64286,65.852859,64.071426,454.48999,59.507042,131693800
3/20/2013,65.345711,65.375717,64.227142,452.079987,59.191498,77165200
3/21/2013,64.317146,65.425713,64.300003,452.72998,59.2766,95813900
3/22/2013,64.940002,66.014282,64.730003,461.910004,60.478561,98776300
3/25/2013,66.384285,67.135712,65.968575,463.580017,60.697208,125283900
3/26/2013,66.491432,66.548569,65.790001,461.140015,60.377747,73573500
3/27/2013,65.208572,65.257141,64.389999,452.079987,59.191498,82809300
3/28/2013,64.260002,64.545715,63.08857,442.660004,57.958122,110709900
4/1/2013,63.128571,63.385715,61.105713,428.910004,56.157814,97433000
4/2/2013,61.085712,62.591427,60.914288,429.790009,56.273026,132379800
4/3/2013,61.624287,62.468571,61.472858,431.98999,56.561077,90804000
4/4/2013,61.965714,62.142857,60.75,427.720001,56.001999,89611900
4/5/2013,60.642857,60.707142,59.954285,423.199982,55.410194,95923800
4/8/2013,60.692856,61.07143,60.355713,426.209991,55.804298,75207300
4/9/2013,60.908573,61.214287,60.392857,426.980011,55.905109,76653500
4/10/2013,61.157143,62.437141,60.85857,435.690002,57.045521,93982000
4/11/2013,61.959999,62.57,61.599998,434.329987,56.867455,82091100
4/12/2013,62.021427,62.021427,61.298573,429.800018,56.274345,59653300
4/15/2013,61,61.127144,59.935715,419.850006,54.971573,79380000
4/16/2013,60.224285,60.944286,60.081429,426.240021,55.808224,76442800
4/17/2013,60.03857,60.085712,56.872856,402.800018,52.739201,236264000
4/18/2013,57.855713,57.970001,55.677143,392.049988,51.331673,166574800
4/19/2013,55.424286,57.085712,55.014286,390.529999,51.132664,152318600
4/22/2013,56.091427,57.457142,55.895714,398.670013,52.198452,107480100
4/23/2013,57.712856,58.34,56.972858,406.130005,53.17519,166059600
4/24/2013,56.220001,59.32143,56.07143,405.459991,53.087463,242412800
4/25/2013,58.747143,59.134285,58.142857,408.380005,53.469784,96209400
4/26/2013,58.544285,59.824287,58.32143,417.199982,54.624603,191024400
4/29/2013,60.064285,61.945713,60,430.119995,56.316235,160081600
4/30/2013,62.157143,63.607143,61.724285,442.779999,57.973831,172884600
5/1/2013,63.494286,63.561428,62.055714,439.290009,57.516872,126727300
5/2/2013,63.111427,64.084282,62.947144,445.519989,58.332584,105457100
5/3/2013,64.472855,64.747147,64.164284,449.980011,58.916534,90325200
5/6/2013,65.101425,66.028572,64.901428,460.709991,60.32143,124160400
5/7/2013,66.424286,66.535713,64.814285,458.660004,60.053032,120938300
5/8/2013,65.577141,66.48143,65.115715,463.839996,60.731247,118149500
5/9/2013,65.687141,66.14286,65.082855,456.769958,60.201416,99621900
5/10/2013,65.424286,65.672859,64.354286,452.970001,59.700584,83713000
5/13/2013,64.501427,65.414284,64.5,454.740021,59.933872,79237200
5/14/2013,64.835716,65.028572,63.164288,443.860016,58.499912,111779500
5/15/2013,62.737144,63,60.337143,428.850006,56.521614,185403400
5/16/2013,60.462856,62.549999,59.842857,434.580017,57.276825,150801000
5/17/2013,62.721428,62.869999,61.572857,433.26001,57.102844,106976100
5/20/2013,61.701427,63.685715,61.442856,442.929993,58.377335,112894600
5/21/2013,62.592857,63.639999,62.028572,439.660004,57.946354,114005500
5/22/2013,63.435715,64.050003,62.602856,441.350006,58.16909,110759600
5/23/2013,62.278572,63.737144,62.255714,442.140015,58.273209,88255300
5/24/2013,62.978573,63.665714,62.908573,445.149994,58.669918,69041700
5/28/2013,64.271431,64.444283,62.978573,441.440002,58.18095,96536300
5/29/2013,62.857143,63.92857,62.771427,444.950012,58.643562,82644100
5/30/2013,63.664288,64.928574,63.501427,451.580017,59.517384,88379900
5/31/2013,64.64286,65.300003,64.214287,449.730042,59.273563,96075700
6/3/2013,64.389999,64.622856,63.21143,450.720001,59.404041,93088100
6/4/2013,64.745712,64.918571,63.912857,449.309998,59.218201,73182200
6/5/2013,63.664288,64.388573,63.387142,445.109985,58.664639,72647400
6/6/2013,63.638573,63.857143,62.007141,438.459991,57.788189,104233500
6/7/2013,62.357143,63.32,61.824287,441.809998,58.229721,101133900
6/10/2013,63.532856,64.154289,62.400002,438.889984,57.844868,112538300
6/11/2013,62.248573,63.251427,61.902859,437.600006,57.674843,71528100
6/12/2013,62.785713,63.035713,61.642857,432.190002,56.961819,66306800
6/13/2013,61.785713,62.44857,61.25,435.959991,57.458694,71458100
6/14/2013,62.200001,62.327145,61.214287,430.049988,56.679771,67966500
6/17/2013,61.634285,62.242859,61.48,432,56.936783,64853600
6/18/2013,61.651428,62.128571,61.458572,431.769989,56.906464,48756400
6/19/2013,61.628571,61.665714,60.42857,423,55.750591,77735000
6/20/2013,59.900002,60.854286,59.310001,416.839996,54.938721,89327700
6/21/2013,59.784286,60,58.299999,413.5,54.498512,120279600
6/24/2013,58.200001,58.380001,56.864285,402.540009,53.054005,120186500
6/25/2013,57.957142,58.255714,56.975716,402.630005,53.065857,78540700
6/26/2013,57.700001,57.827145,56.522858,398.070007,52.464867,91931000
6/27/2013,57.035713,57.341427,56.220001,393.779999,51.899441,84311500
6/28/2013,55.908573,57.181427,55.552856,396.529999,52.261902,144629100
7/1/2013,57.527142,58.895714,57.317142,409.220001,53.934414,97763400
7/2/2013,58.565716,60.232857,58.495716,418.48999,55.156181,117466300
7/3/2013,60.122856,60.425713,59.635715,420.799988,55.460636,60232200
7/5/2013,60.055714,60.470001,59.335712,417.419983,55.015156,68506200
7/8/2013,60.015713,60.142857,58.664288,415.050018,54.702801,74534600
7/9/2013,59.085712,60.5,58.625713,422.349976,55.664921,88146100
7/10/2013,59.942856,60.685715,59.75,420.730011,55.451416,70351400
7/11/2013,60.421429,61.17857,60.167141,427.289978,56.31601,81573100
7/12/2013,61.092857,61.398571,60.487144,426.51001,56.213207,69890800
7/15/2013,60.715714,61.637142,60.685715,427.440002,56.335766,60479300
7/16/2013,60.931427,61.529999,60.595715,430.199982,56.699543,54134500
7/17/2013,61.385715,61.745716,61.174286,430.309998,56.714043,49747600
7/18/2013,61.91143,62.124287,61.515713,431.76001,56.905144,54719700
7/19/2013,61.871429,61.997143,60.621429,424.949982,56.007595,67180400
7/22/2013,61.351429,61.392857,60.781429,426.309998,56.186848,51949100
7/23/2013,60.857143,60.994286,59.815716,418.98999,55.222076,92348900
7/24/2013,62.704285,63.512856,62.18,440.51001,58.058376,147984200
7/25/2013,62.957142,63.057144,62.258572,438.5,57.793461,57373400
7/26/2013,62.185715,63.005714,62.048573,440.990021,58.121647,50038100
7/29/2013,62.971428,64.284286,62.885715,447.790009,59.017876,62014400
7/30/2013,64.279999,65.307144,64.175713,453.320007,59.746723,77355600
7/31/2013,64.998573,65.334282,64.204285,452.529968,59.642593,80739400
8/1/2013,65.10714,65.257141,64.751427,456.679993,60.189548,51562700
8/2/2013,65.43,66.121429,65.237144,462.539978,60.961891,68695900
